Time,theta,w_y__b,phi,w_x__b,v_x__b,v_y__b,v_z__b,k11,k12,k13,k14,k15,k16,k17,k21,k22,k23,k24,k25,k26,k27,k31,k32,k33,k34,k35,k36,k37
35.800000000000004,-0.024427997643505284,0.007168857961011822,0.04006423295147296,0.005524340154833061,0.0017323059715605902,-0.06358811366287483,-0.06997627118367543,-4.260534061874385,-68.41766208680274,0.11828829228066598,1.3197126617802106,3.8753611292614285,0.03258260247119825,-0.017939723669741982,-0.0871298289823336,-1.2202128239507464,1.719474826716777,34.49212127162739,0.03075767456999425,3.0341931412062606,0.4547867830568417,0.35118587247908695,2.09041439387151,9.538794288392651,55.752366665286736,-0.04933563380499675,1.3012952141677474,2.49351036628606
35.85,-0.024069324791378955,0.007410288411901596,0.04034041465943404,0.0049719962470466655,0.005207393174103826,-0.056400840193702596,-0.06470312511179438,-3.198123273178271,-68.34330409067623,0.23597033528608458,3.452014339960897,3.8452352433063375,0.08390181145552396,-0.04452084488929159,-0.20614036407720177,-3.351773560929326,1.1614865702534163,35.84288505982199,0.08206329394148872,3.0540749641989478,0.42062243658073156,0.915872288451523,5.742137508920818,8.90770844699248,55.423798875731194,-0.13260359288378173,1.2743295096343201,2.4408581820179074
35.9,-0.023698569482604792,0.007641695676811577,0.04058897821108397,0.004431334179629011,0.008577958450929268,-0.048870358007353225,-0.0596124068425959,-2.0149711760641713,-67.73763616009444,0.30867345289540515,5.8429680582414,3.803676730573096,0.13958817865665968,-0.07314045190656208,-0.28067583911776167,-5.7433823102183625,0.5472766951791825,38.04541610858997,0.13776167507540765,3.093740651184888,0.38335030910894863,1.5193782918893317,10.236139796746789,8.113783523660445,54.39483353310687,-0.23256920043605983,1.232613034899795,2.38425179287602
35.95,-0.023316233373113636,0.007864804082561294,0.04081050778425524,0.0038967733092368103,0.011886893288138394,-0.04076990583250803,-0.05443337369084501,-0.6336771837080184,-66.24929940035588,0.3099708827067176,8.447022304531242,3.7417966939611147,0.19817804411205164,-0.10495413297276798,-0.2846205953371847,-8.35055626551985,-0.21875851711952543,41.40178037628741,0.19640875915691192,3.158578871844962,0.3393016600780102,2.1634111297599334,15.989874150596082,7.090755844777132,52.21853710273509,-0.3575972295149795,1.1656999928998204,2.3236138171164775
36.0,-0.022922731934027826,0.00808111531335337,0.04100530849181728,0.0033605134544209326,0.015168000003786883,-0.03172197919904143,-0.04909642835758549,0.9829958539264376,-63.181598439376806,0.20219869407924423,10.937688045547,3.644567713045889,0.25179312913381574,-0.14150222157680242,-0.18083963507889636,-10.84959385729513,-1.2566801166540174,46.6300699327349,0.25017739240919606,3.2634958328406176,0.2830755437262727,2.8329105355150666,23.669897578549495,5.72698755934544,47.720798337121415,-0.5208570867849849,1.048745735932431,2.258442827256511
36.050000000000004,-0.02251840555845592,0.008286446783193364,0.041173295425470505,0.002814559995341045,0.018146031971552398,-0.021325884330103066,-0.04363536755884991,2.7986571026356644,-57.58524266641819,-0.030034733685817955,11.90383024995347,3.493172071248713,0.268724483027524,-0.18099608378685025,0.045330653089897185,-11.83487067889814,-2.7790740416119992,54.398288247680036,0.2674596945814401,3.421340787065503,0.20569276813030335,3.411493226291407,33.63283746965492,3.90643698466772,38.447485551419625,-0.7277934206123396,0.8312356251427672,2.1919556266479185
36.1,-0.022103803529065533,0.008467425525642126,0.041313984201647246,0.0022609853464385316,0.02002839803247236,-0.009733671749376787,-0.03794916441581883,4.765476993959685,-49.43957770755786,-0.22665308493199077,8.263165366693107,3.290759327001989,0.1827676222749343,-0.2095186947076817,0.23343281841428618,-8.230750350031007,-5.137320813507368,62.71766891396957,0.18217309800620077,3.5846295930905376,0.09984371272562269,3.602111409790379,44.26959608066157,1.7192557188592574,21.163827882451415,-0.9403639575905748,0.4493605933855505,2.1404569847662294
36.15,-0.02168014311638218,0.008610678086758427,0.04142699473034575,0.0017207615291867612,0.019985124991186147,0.0018316781496923746,-0.0316026676640977,7.159466497685594,-41.302027812685125,0.11859261190652427,-1.836611028709891,3.0963499010591713,-0.03966694299744964,-0.1993894856915779,-0.12163183587589332,1.816160381260327,-8.541208800006745,63.73606836446092,-0.03929185738984934,3.5815788212208273,-0.01574823872630012,3.1074770455032366,50.764202073237804,-0.26776395248102247,-4.141889804770673,-1.0532733910067573,-0.08561860448656773,2.1316043100017827
36.2,-0.021249309539955522,0.008724192462288203,0.04151299617164716,0.0012140999513938573,0.018326539447036216,0.012098579981152732,-0.02404943508348533,10.911981728007214,-34.92488557365642,1.6349405134116,-14.092819992533537,2.949408278020115,-0.2969108927607357,-0.13869719027283367,-1.6467567788537554,14.018330252740597,-12.458398645980674,48.4165897708369,-0.29554467541338136,3.2338675970877744,-0.08595183921172725,2.117525087936289,48.80755980188283,-1.3643078163940843,-30.710682202760008,-0.9801880844137354,-0.6159452063693298,2.1751213611910933
36.25,-0.020812788783474246,0.008812363686562467,0.04157366791014444,0.0007286893051385975,0.015211978567496122,0.02148798936949215,-0.015308492475006827,17.393869454295217,-26.799453023482865,4.139454282058595,-18.434720708050413,2.78372446366093,-0.37977909429183365,-0.052308883421703936,-4.1566722087244905,18.32640482647442,-14.864038195949252,15.801291832257794,-0.3777924712103934,2.557053623288461,-0.06788401817879032,1.2327746781367424,36.79373745093432,-1.7252796949945466,-49.385744231252644,-0.7068947306442638,-0.9473909514201136,2.2364469076169566
